src,<->,dest,in_frames,in_bytes,out_frames,out_bytes,total_frames,total_bytes,rel_start,duration
210.220.219.153,<->,84.200.124.13,1,319,0,0,1,319,1.443278000,0.0000
215.158.103.219,<->,138.127.224.210,1,274,0,0,1,274,1.442605000,0.0000
198.69.238.131,<->,20.90.203.120,0,0,1,64,1,64,1.442319000,0.0000
204.20.217.1,<->,136.25.188.238,0,0,1,64,1,64,1.442305000,0.0000
231.138.204.68,<->,136.25.188.173,0,0,1,64,1,64,1.441914000,0.0000
225.41.159.53,<->,138.98.246.1,0,0,1,120,1,120,1.441865000,0.0000
204.184.14.168,<->,136.25.188.255,0,0,1,56,1,56,1.441727000,0.0000
111.151.107.247,<->,8.252.222.118,0,0,1,134,1,134,1.441586000,0.0000
39.59.163.117,<->,38.75.253.23,1,70,0,0,1,70,1.441418000,0.0000
58.59.40.252,<->,20.234.57.9,0,0,1,136,1,136,1.441346000,0.0000
133.178.226.29,<->,29.123.209.149,1,1277,0,0,1,1277,1.441286000,0.0000
194.251.77.128,<->,8.20.87.206,0,0,1,50,1,50,1.441158000,0.0000
230.126.191.235,<->,98.128.199.38,0,0,1,130,1,130,1.441109000,0.0000
215.158.239.57,<->,199.106.190.76,1,50,0,0,1,50,1.440865000,0.0000
101.106.122.69,<->,92.27.219.138,0,0,1,138,1,138,1.440765000,0.0000
215.158.239.58,<->,196.90.119.118,1,64,0,0,1,64,1.440647000,0.0000
215.158.140.112,<->,111.150.207.167,1,56,0,0,1,56,1.440362000,0.0000
149.159.108.67,<->,20.214.223.135,0,0,1,72,1,72,1.440154000,0.0000
248.239.77.185,<->,48.19.203.121,1,133,0,0,1,133,1.440121000,0.0000
120.23.198.205,<->,39.33.217.21,0,0,1,52,1,52,1.440059000,0.0000
205.242.102.181,<->,192.229.213.169,0,0,1,60,1,60,1.440043000,0.0000
21.15.226.126,<->,20.193.26.38,0,0,1,82,1,82,1.440032000,0.0000
144.75.218.246,<->,138.127.231.114,1,289,0,0,1,289,1.440010000,0.0000
140.44.64.171,<->,92.27.27.177,0,0,1,90,1,90,1.439881000,0.0000
97.80.230.43,<->,8.220.188.43,0,0,1,50,1,50,1.439850000,0.0000
128.156.85.234,<->,97.126.31.65,0,0,1,56,1,56,1.439843000,0.0000
119.25.160.163,<->,109.1.34.223,0,0,1,325,1,325,1.439774000,0.0000
144.75.218.237,<->,53.244.198.185,1,86,0,0,1,86,1.439706000,0.0000
215.158.239.92,<->,199.20.29.11,1,56,0,0,1,56,1.439564000,0.0000
105.200.247.154,<->,89.139.240.18,0,0,1,74,1,74,1.439521000,0.0000
142.253.237.85,<->,136.25.188.160,0,0,1,50,1,50,1.438864000,0.0000
144.75.218.233,<->,138.127.224.203,1,182,0,0,1,182,1.438857000,0.0000
149.250.99.138,<->,39.203.116.110,0,0,1,60,1,60,1.438848000,0.0000
195.41.243.184,<->,136.25.188.209,0,0,1,50,1,50,1.438820000,0.0000
104.232.115.160,<->,20.171.10.162,0,0,1,64,1,64,1.438795000,0.0000
102.83.25.171,<->,33.156.232.44,1,169,0,0,1,169,1.438744000,0.0000
145.3.142.7,<->,39.237.228.170,0,0,1,64,1,64,1.438560000,0.0000
97.183.201.92,<->,8.222.7.179,1,56,0,0,1,56,1.438457000,0.0000
131.91.78.19,<->,109.222.242.9,0,0,1,136,1,136,1.438423000,0.0000
53.245.65.149,<->,48.54.250.126,0,0,1,50,1,50,1.438377000,0.0000
38.21.156.204,<->,20.232.230.10,0,0,1,82,1,82,1.438087000,0.0000
215.158.140.74,<->,83.248.10.49,1,137,0,0,1,137,1.438083000,0.0000
68.65.175.143,<->,34.165.178.132,0,0,1,74,1,74,1.438048000,0.0000
136.88.52.114,<->,20.204.98.130,0,0,1,80,1,80,1.437809000,0.0000
204.82.113.15,<->,39.154.165.188,0,0,1,96,1,96,1.437651000,0.0000
241.193.172.231,<->,20.87.161.0,0,0,1,50,1,50,1.437087000,0.0000
220.31.194.162,<->,145.116.119.49,0,0,1,95,1,95,1.437051000,0.0000
200.174.207.170,<->,80.9.234.254,1,144,0,0,1,144,1.436924000,0.0000
129.224.112.252,<->,100.185.124.114,1,57,0,0,1,57,1.436613000,0.0000
247.136.237.185,<->,100.124.212.156,1,50,0,0,1,50,1.436326000,0.0000
215.158.238.74,<->,131.144.113.180,1,1245,0,0,1,1245,1.436257000,0.0000
215.158.239.87,<->,199.20.31.113,1,64,0,0,1,64,1.436009000,0.0000
212.164.131.84,<->,119.135.216.72,1,92,0,0,1,92,1.435827000,0.0000
139.163.26.146,<->,118.90.58.35,1,99,0,0,1,99,1.435804000,0.0000
195.5.123.209,<->,20.222.114.179,0,0,1,102,1,102,1.435614000,0.0000
119.226.233.38,<->,92.27.219.51,0,0,1,351,1,351,1.435327000,0.0000
130.13.184.58,<->,20.177.4.48,0,0,1,101,1,101,1.435097000,0.0000
97.190.209.215,<->,48.18.195.101,1,133,0,0,1,133,1.434926000,0.0000
215.158.239.75,<->,143.88.15.74,1,84,0,0,1,84,1.434162000,0.0000
145.252.126.18,<->,136.221.27.98,1,96,0,0,1,96,1.434121000,0.0000
132.227.248.252,<->,8.220.179.115,0,0,1,50,1,50,1.433643000,0.0000
210.226.166.19,<->,159.112.9.198,1,50,0,0,1,50,1.433620000,0.0000
195.3.157.139,<->,129.224.112.220,0,0,1,88,1,88,1.433619000,0.0000
133.32.2.38,<->,129.245.60.234,1,131,0,0,1,131,1.433473000,0.0000
201.216.164.96,<->,39.2.106.196,0,0,1,64,1,64,1.433372000,0.0000
35.17.219.123,<->,8.52.223.67,0,0,1,50,1,50,1.433235000,0.0000
143.252.87.189,<->,20.46.159.59,0,0,1,75,1,75,1.433212000,0.0000
139.163.68.55,<->,56.9.27.149,1,51,0,0,1,51,1.433058000,0.0000
144.75.218.241,<->,138.127.225.28,1,254,0,0,1,254,1.432697000,0.0000
144.75.218.235,<->,132.43.156.54,1,148,0,0,1,148,1.432423000,0.0000
215.158.239.70,<->,196.94.121.54,1,68,0,0,1,68,1.432358000,0.0000
39.1.99.54,<->,38.92.90.238,1,52,0,0,1,52,1.432327000,0.0000
244.50.133.60,<->,39.196.139.20,0,0,1,50,1,50,1.432203000,0.0000
192.224.199.2,<->,29.214.65.5,1,704,0,0,1,704,1.432174000,0.0000
246.108.109.36,<->,100.94.137.213,0,0,1,61,1,61,1.432060000,0.0000
98.3.15.248,<->,8.182.226.78,0,0,1,50,1,50,1.430950000,0.0000
92.27.27.150,<->,4.111.14.58,1,52,0,0,1,52,1.430436000,0.0000
122.9.224.81,<->,109.222.205.228,0,0,1,73,1,73,1.430365000,0.0000
215.158.239.41,<->,192.170.245.163,1,914,0,0,1,914,1.430053000,0.0000
82.216.237.67,<->,8.220.176.253,0,0,1,50,1,50,1.429935000,0.0000
99.175.115.144,<->,53.69.209.31,1,125,0,0,1,125,1.429869000,0.0000
145.213.37.27,<->,129.224.112.252,0,0,1,80,1,80,1.429838000,0.0000
206.69.88.245,<->,89.183.104.132,0,0,1,56,1,56,1.429707000,0.0000
138.98.251.122,<->,57.108.116.73,1,60,0,0,1,60,1.429673000,0.0000
21.15.226.126,<->,20.193.26.47,0,0,1,82,1,82,1.429630000,0.0000
144.75.218.242,<->,104.157.133.177,1,245,0,0,1,245,1.429568000,0.0000
159.137.189.208,<->,121.21.77.8,1,50,0,0,1,50,1.428465000,0.0000
215.158.239.70,<->,195.49.161.117,1,56,0,0,1,56,1.428035000,0.0000
210.229.230.19,<->,102.91.127.161,1,50,0,0,1,50,1.427661000,0.0000
156.25.203.110,<->,39.165.220.234,0,0,1,126,1,126,1.427550000,0.0000
21.15.226.126,<->,20.193.26.52,0,0,1,82,1,82,1.427512000,0.0000
132.249.70.201,<->,53.76.66.87,1,220,0,0,1,220,1.427491000,0.0000
195.85.172.107,<->,92.27.194.147,0,0,1,56,1,56,1.427450000,0.0000
206.17.243.41,<->,192.67.167.86,0,0,1,52,1,52,1.427326000,0.0000
248.239.130.16,<->,132.18.67.30,1,56,0,0,1,56,1.427306000,0.0000
215.158.239.49,<->,117.155.166.216,1,1229,0,0,1,1229,1.427048000,0.0000
98.221.132.61,<->,98.67.140.42,0,0,1,68,1,68,1.426812000,0.0000
246.253.253.99,<->,205.209.150.135,1,50,0,0,1,50,1.426514000,0.0000
195.78.233.48,<->,20.239.101.187,0,0,1,52,1,52,1.426383000,0.0000
94.24.92.161,<->,92.27.219.182,0,0,1,1470,1,1470,1.426294000,0.0000
244.50.133.60,<->,39.2.62.41,0,0,1,50,1,50,1.426131000,0.0000
133.73.194.44,<->,98.128.213.98,0,0,1,50,1,50,1.425948000,0.0000
220.60.81.165,<->,136.25.189.137,0,0,1,1064,1,1064,1.425843000,0.0000
198.69.238.131,<->,20.90.203.113,0,0,1,64,1,64,1.425799000,0.0000
109.1.16.146,<->,27.188.163.162,1,445,0,0,1,445,1.425590000,0.0000
125.16.190.46,<->,89.183.104.168,0,0,1,52,1,52,1.425433000,0.0000
152.46.164.158,<->,20.207.60.222,0,0,1,52,1,52,1.425383000,0.0000
138.31.199.22,<->,135.196.81.226,1,71,0,0,1,71,1.424991000,0.0000
140.174.85.72,<->,136.25.189.46,0,0,1,1325,1,1325,1.424930000,0.0000
142.221.188.66,<->,136.25.188.253,0,0,1,303,1,303,1.424860000,0.0000
200.174.30.120,<->,129.187.1.168,1,50,0,0,1,50,1.424754000,0.0000
46.130.98.87,<->,20.131.160.129,0,0,1,80,1,80,1.424612000,0.0000
199.21.97.120,<->,8.183.24.79,0,0,1,50,1,50,1.424332000,0.0000
145.252.116.252,<->,67.128.20.230,1,64,0,0,1,64,1.424190000,0.0000
53.69.143.15,<->,48.55.110.73,0,0,1,81,1,81,1.424157000,0.0000
92.27.219.137,<->,27.64.155.243,1,64,0,0,1,64,1.424019000,0.0000
131.249.19.234,<->,39.33.250.45,0,0,1,68,1,68,1.423926000,0.0000
143.90.198.69,<->,92.27.194.147,0,0,1,56,1,56,1.423216000,0.0000
235.228.134.154,<->,89.183.104.226,0,0,1,52,1,52,1.422834000,0.0000
230.74.202.4,<->,98.128.220.206,0,0,1,94,1,94,1.422773000,0.0000
204.58.137.121,<->,136.25.188.196,0,0,1,50,1,50,1.422413000,0.0000
145.61.86.82,<->,8.182.239.159,0,0,1,50,1,50,1.422228000,0.0000
215.158.239.97,<->,199.20.4.254,1,749,0,0,1,749,1.421961000,0.0000
97.126.103.29,<->,96.207.170.56,1,384,0,0,1,384,1.421879000,0.0000
53.89.220.45,<->,39.15.169.14,0,0,1,87,1,87,1.421806000,0.0000
198.245.131.47,<->,97.198.118.110,0,0,1,50,1,50,1.421506000,0.0000
148.57.209.154,<->,20.139.29.247,0,0,1,64,1,64,1.421477000,0.0000
126.253.26.254,<->,20.10.173.10,0,0,1,64,1,64,1.421283000,0.0000
148.91.20.8,<->,92.27.219.62,0,0,1,56,1,56,1.420993000,0.0000
119.124.169.175,<->,20.194.218.50,0,0,1,64,1,64,1.420968000,0.0000
39.164.12.41,<->,38.182.85.209,1,107,0,0,1,107,1.420508000,0.0000
210.229.230.12,<->,123.195.212.52,1,52,0,0,1,52,1.420439000,0.0000
119.90.250.200,<->,39.17.141.18,0,0,1,50,1,50,1.420270000,0.0000
215.158.239.48,<->,204.226.48.181,1,312,0,0,1,312,1.420178000,0.0000
192.64.226.189,<->,64.214.44.95,1,50,0,0,1,50,1.419820000,0.0000
104.253.252.177,<->,20.169.51.107,0,0,1,52,1,52,1.419704000,0.0000
106.162.99.24,<->,20.138.185.24,0,0,1,79,1,79,1.419553000,0.0000
204.200.32.96,<->,136.25.188.220,0,0,1,56,1,56,1.419381000,0.0000
132.151.129.234,<->,118.10.0.235,1,77,0,0,1,77,1.418846000,0.0000
201.216.164.96,<->,39.2.106.193,0,0,1,64,1,64,1.418839000,0.0000
127.92.137.146,<->,109.1.23.39,0,0,1,357,1,357,1.418520000,0.0000
252.72.199.121,<->,53.148.21.222,1,125,0,0,1,125,1.418287000,0.0000
144.75.218.242,<->,138.127.230.26,1,254,0,0,1,254,1.418192000,0.0000
92.27.194.117,<->,38.69.45.207,1,64,0,0,1,64,1.417740000,0.0000
204.16.203.227,<->,102.50.141.39,0,0,1,147,1,147,1.417585000,0.0000
136.209.190.221,<->,80.56.78.92,0,0,1,100,1,100,1.417561000,0.0000
215.158.239.58,<->,207.62.35.138,1,50,0,0,1,50,1.417504000,0.0000
246.253.234.180,<->,241.193.172.231,1,50,0,0,1,50,1.417446000,0.0000
69.128.107.113,<->,53.214.77.100,1,115,0,0,1,115,1.417102000,0.0000
139.163.26.146,<->,92.180.160.229,1,99,0,0,1,99,1.416805000,0.0000
199.122.1.27,<->,136.25.188.222,0,0,1,56,1,56,1.416728000,0.0000
59.49.73.35,<->,56.121.55.242,0,0,1,64,1,64,1.416684000,0.0000
112.226.101.215,<->,80.42.168.43,0,0,1,1213,1,1213,1.416584000,0.0000
144.75.218.237,<->,93.181.133.172,1,159,0,0,1,159,1.416495000,0.0000
80.38.11.142,<->,36.117.120.239,1,56,0,0,1,56,1.416402000,0.0000
192.67.182.87,<->,104.246.28.67,1,56,0,0,1,56,1.416399000,0.0000
118.208.189.32,<->,89.183.104.250,0,0,1,52,1,52,1.416305000,0.0000
126.224.233.68,<->,20.29.190.57,0,0,1,64,1,64,1.416118000,0.0000
75.62.16.8,<->,39.194.107.54,0,0,1,50,1,50,1.415773000,0.0000
89.183.104.141,<->,33.240.17.69,1,52,0,0,1,52,1.415584000,0.0000
207.114.13.176,<->,39.214.99.120,0,0,1,60,1,60,1.415010000,0.0000
244.50.229.157,<->,20.143.184.254,0,0,1,50,1,50,1.414825000,0.0000
215.158.239.92,<->,196.104.42.192,1,64,0,0,1,64,1.414667000,0.0000
198.101.112.240,<->,92.27.219.169,0,0,1,315,1,315,1.414354000,0.0000
69.246.51.253,<->,34.232.145.108,0,0,1,60,1,60,1.414019000,0.0000
232.117.172.125,<->,220.55.99.127,0,0,1,50,1,50,1.413970000,0.0000
199.12.125.72,<->,20.11.148.26,0,0,1,64,1,64,1.413594000,0.0000
129.92.117.130,<->,53.247.178.225,1,50,0,0,1,50,1.413245000,0.0000
196.250.234.88,<->,20.140.166.229,0,0,1,64,1,64,1.413191000,0.0000
109.1.56.197,<->,8.179.135.180,1,64,0,0,1,64,1.413004000,0.0000
215.158.61.191,<->,8.176.8.255,0,0,1,861,1,861,1.412945000,0.0000
104.254.207.183,<->,20.255.101.28,0,0,1,52,1,52,1.412713000,0.0000
136.25.189.93,<->,29.211.206.37,1,83,0,0,1,83,1.412694000,0.0000
215.158.239.97,<->,207.57.17.96,1,93,0,0,1,93,1.412610000,0.0000
109.0.213.196,<->,33.219.189.220,1,355,0,0,1,355,1.412347000,0.0000
57.199.250.208,<->,8.52.187.45,0,0,1,1002,1,1002,1.412004000,0.0000
123.166.192.199,<->,20.249.174.226,0,0,1,64,1,64,1.411829000,0.0000
226.162.38.40,<->,99.75.4.225,0,0,1,145,1,145,1.411580000,0.0000
207.176.222.178,<->,89.183.104.137,0,0,1,52,1,52,1.411044000,0.0000
112.42.120.15,<->,92.27.219.160,0,0,1,68,1,68,1.411032000,0.0000
207.172.169.238,<->,136.25.188.163,0,0,1,117,1,117,1.411022000,0.0000
136.221.119.73,<->,20.21.128.227,0,0,1,64,1,64,1.410996000,0.0000
200.174.209.71,<->,53.212.203.200,1,64,0,0,1,64,1.410960000,0.0000
246.253.253.96,<->,210.209.251.214,1,50,0,0,1,50,1.410380000,0.0000
98.23.96.93,<->,89.183.104.255,0,0,1,56,1,56,1.410344000,0.0000
139.163.1.75,<->,38.49.236.26,1,50,0,0,1,50,1.410282000,0.0000
98.246.18.142,<->,20.127.54.118,0,0,1,50,1,50,1.410267000,0.0000
92.27.131.126,<->,89.183.104.255,0,0,1,56,1,56,1.410144000,0.0000
224.46.94.193,<->,20.18.212.15,0,0,1,64,1,64,1.410018000,0.0000
98.23.121.218,<->,89.183.104.255,0,0,1,56,1,56,1.409873000,0.0000
66.56.90.215,<->,34.225.106.243,0,0,1,52,1,52,1.409679000,0.0000
92.27.219.233,<->,33.250.48.170,1,326,0,0,1,326,1.409527000,0.0000
143.252.204.233,<->,129.224.112.252,0,0,1,76,1,76,1.409526000,0.0000
82.99.240.203,<->,8.220.203.35,0,0,1,704,1,704,1.409060000,0.0000
215.158.140.14,<->,192.171.13.188,1,167,0,0,1,167,1.408874000,0.0000
92.27.27.165,<->,33.73.66.169,1,56,0,0,1,56,1.408871000,0.0000
97.126.26.40,<->,53.167.244.138,1,126,0,0,1,126,1.408769000,0.0000
159.69.187.49,<->,144.108.64.185,1,66,0,0,1,66,1.408721000,0.0000
152.44.123.253,<->,92.27.235.58,0,0,1,133,1,133,1.408370000,0.0000
98.23.96.95,<->,89.183.104.255,0,0,1,56,1,56,1.408319000,0.0000
123.129.21.51,<->,100.92.137.60,0,0,1,56,1,56,1.408250000,0.0000
136.25.188.105,<->,100.185.121.91,1,119,0,0,1,119,1.407799000,0.0000
33.119.247.97,<->,20.203.209.207,0,0,1,76,1,76,1.407625000,0.0000
142.177.62.236,<->,50.223.3.228,0,0,1,50,1,50,1.406725000,0.0000
142.236.192.102,<->,136.25.188.242,0,0,1,859,1,859,1.406703000,0.0000
202.33.243.89,<->,136.25.188.240,0,0,1,50,1,50,1.406566000,0.0000
114.75.170.84,<->,8.52.169.61,0,0,1,56,1,56,1.406462000,0.0000
109.222.212.23,<->,69.196.212.63,1,1470,0,0,1,1470,1.406407000,0.0000
98.67.137.59,<->,53.195.60.13,1,56,0,0,1,56,1.405908000,0.0000
90.240.3.29,<->,53.244.102.135,1,56,0,0,1,56,1.405733000,0.0000
89.183.104.159,<->,75.95.12.84,1,52,0,0,1,52,1.405585000,0.0000
129.224.112.252,<->,92.162.219.215,1,74,0,0,1,74,1.405575000,0.0000
139.163.26.238,<->,29.222.101.237,1,50,0,0,1,50,1.405572000,0.0000
136.25.188.105,<->,33.223.144.204,1,88,0,0,1,88,1.405534000,0.0000
98.210.125.9,<->,8.52.181.8,0,0,1,68,1,68,1.405533000,0.0000
98.246.18.142,<->,20.217.201.146,0,0,1,50,1,50,1.405004000,0.0000
204.60.247.252,<->,136.25.188.198,0,0,1,56,1,56,1.404767000,0.0000
204.184.39.76,<->,136.25.188.52,0,0,1,84,1,84,1.404720000,0.0000
145.252.115.36,<->,112.6.251.74,1,50,0,0,1,50,1.404565000,0.0000
96.45.105.226,<->,8.52.222.23,0,0,1,50,1,50,1.404486000,0.0000
222.21.15.70,<->,109.222.220.116,0,0,1,82,1,82,1.404296000,0.0000
215.158.239.95,<->,199.20.29.151,1,765,0,0,1,765,1.404177000,0.0000
99.75.85.95,<->,8.55.194.232,1,56,0,0,1,56,1.403976000,0.0000
206.195.34.165,<->,192.229.216.117,0,0,1,56,1,56,1.403515000,0.0000
204.143.125.121,<->,20.80.245.70,0,0,1,56,1,56,1.403449000,0.0000
127.212.165.217,<->,89.183.104.159,0,0,1,378,1,378,1.403364000,0.0000
220.20.200.135,<->,144.83.60.153,1,50,0,0,1,50,1.403289000,0.0000
136.25.188.242,<->,76.127.207.59,1,56,0,0,1,56,1.403200000,0.0000
199.50.28.3,<->,92.27.219.235,0,0,1,52,1,52,1.403166000,0.0000
149.217.70.251,<->,8.228.215.123,0,0,1,135,1,135,1.403080000,0.0000
119.90.219.166,<->,39.172.28.65,0,0,1,76,1,76,1.403068000,0.0000
124.232.32.37,<->,39.48.158.191,0,0,1,64,1,64,1.402903000,0.0000
192.171.13.190,<->,133.178.226.222,0,0,1,153,1,153,1.402655000,0.0000
218.38.100.178,<->,8.182.250.109,0,0,1,50,1,50,1.402560000,0.0000
241.193.172.231,<->,20.86.89.103,0,0,1,50,1,50,1.402450000,0.0000
203.49.212.41,<->,129.224.112.252,0,0,1,79,1,79,1.402316000,0.0000
111.151.142.231,<->,99.74.26.102,0,0,1,56,1,56,1.402306000,0.0000
159.213.211.217,<->,144.86.122.246,1,76,0,0,1,76,1.402200000,0.0000
64.151.28.80,<->,39.136.184.119,0,0,1,100,1,100,1.402156000,0.0000
136.18.70.77,<->,8.182.253.116,0,0,1,50,1,50,1.401939000,0.0000
123.88.254.57,<->,8.220.176.226,0,0,1,84,1,84,1.401700000,0.0000
137.68.217.95,<->,20.209.165.106,0,0,1,64,1,64,1.401587000,0.0000
98.23.107.90,<->,92.27.27.233,0,0,1,86,1,86,1.401572000,0.0000
139.193.141.200,<->,50.17.161.217,1,50,0,0,1,50,1.400954000,0.0000
215.158.239.85,<->,196.94.109.52,1,717,0,0,1,717,1.400829000,0.0000
210.209.251.211,<->,98.129.77.37,0,0,1,50,1,50,1.400624000,0.0000
21.15.226.126,<->,20.193.26.213,0,0,1,82,1,82,1.400474000,0.0000
159.57.90.83,<->,137.129.41.249,0,0,1,50,1,50,1.400108000,0.0000
8.52.187.232,<->,6.228.239.25,1,50,0,0,1,50,1.399772000,0.0000
39.15.158.240,<->,30.249.67.98,1,52,0,0,1,52,1.399637000,0.0000
195.120.55.242,<->,20.159.32.62,0,0,1,71,1,71,1.399504000,0.0000
120.178.25.236,<->,20.240.200.154,0,0,1,52,1,52,1.399395000,0.0000
198.158.197.83,<->,20.185.191.161,0,0,1,50,1,50,1.399318000,0.0000
204.130.115.164,<->,29.211.214.32,0,0,1,106,1,106,1.399224000,0.0000
136.25.188.238,<->,76.136.20.73,1,56,0,0,1,56,1.399150000,0.0000
204.184.220.37,<->,136.25.188.226,0,0,1,56,1,56,1.399081000,0.0000
137.81.65.53,<->,101.87.248.102,1,76,0,0,1,76,1.398491000,0.0000
106.208.59.165,<->,39.162.9.20,0,0,1,68,1,68,1.398229000,0.0000
17.235.224.55,<->,8.220.238.247,0,0,1,50,1,50,1.398192000,0.0000
119.125.118.44,<->,20.44.126.160,0,0,1,64,1,64,1.398184000,0.0000
136.25.188.106,<->,26.180.97.85,1,60,0,0,1,60,1.397983000,0.0000
39.28.204.157,<->,35.56.74.27,1,52,0,0,1,52,1.397941000,0.0000
247.136.153.202,<->,104.53.162.197,1,97,0,0,1,97,1.397722000,0.0000
73.118.12.112,<->,34.106.63.130,0,0,1,50,1,50,1.397550000,0.0000
159.137.226.12,<->,142.246.30.12,1,75,0,0,1,75,1.397503000,0.0000
89.183.104.138,<->,88.5.193.50,1,52,0,0,1,52,1.397498000,0.0000
193.94.47.49,<->,8.52.181.39,0,0,1,64,1,64,1.397400000,0.0000
254.70.160.124,<->,80.42.185.67,0,0,1,135,1,135,1.396976000,0.0000
92.27.219.187,<->,78.55.239.161,1,52,0,0,1,52,1.396937000,0.0000
102.51.147.16,<->,38.177.5.39,1,102,0,0,1,102,1.396675000,0.0000
111.147.166.45,<->,53.149.44.254,1,125,0,0,1,125,1.396597000,0.0000
50.224.76.235,<->,18.51.233.128,1,50,0,0,1,50,1.396569000,0.0000
144.75.218.241,<->,138.127.231.226,1,250,0,0,1,250,1.396503000,0.0000
89.71.27.68,<->,56.121.47.18,0,0,1,56,1,56,1.396492000,0.0000
207.194.74.176,<->,80.42.179.161,0,0,1,64,1,64,1.396378000,0.0000
198.158.197.83,<->,20.75.147.19,0,0,1,50,1,50,1.396084000,0.0000
221.102.143.189,<->,80.40.17.42,0,0,1,87,1,87,1.395794000,0.0000
92.27.219.147,<->,33.57.74.156,1,50,0,0,1,50,1.395578000,0.0000
143.44.160.188,<->,8.52.171.120,0,0,1,50,1,50,1.395573000,0.0000
92.27.219.156,<->,78.49.228.11,1,52,0,0,1,52,1.395203000,0.0000
192.239.189.216,<->,8.20.87.155,0,0,1,50,1,50,1.395009000,0.0000
143.252.204.234,<->,97.68.226.205,0,0,1,74,1,74,1.394919000,0.0000
124.29.255.45,<->,20.253.243.154,0,0,1,64,1,64,1.394454000,0.0000
104.113.118.13,<->,80.40.34.206,0,0,1,97,1,97,1.394453000,0.0000
195.68.154.205,<->,136.25.188.198,0,0,1,602,1,602,1.394054000,0.0000
196.119.218.37,<->,8.52.147.137,0,0,1,50,1,50,1.393956000,0.0000
229.96.180.117,<->,205.225.112.16,1,50,0,0,1,50,1.393811000,0.0000
120.83.81.74,<->,92.27.27.152,0,0,1,64,1,64,1.393739000,0.0000
198.158.197.83,<->,20.222.167.248,0,0,1,50,1,50,1.393574000,0.0000
241.193.172.231,<->,20.33.108.82,0,0,1,50,1,50,1.393556000,0.0000
8.252.221.231,<->,4.122.179.11,1,50,0,0,1,50,1.393519000,0.0000
192.67.178.12,<->,120.214.189.111,1,130,0,0,1,130,1.393263000,0.0000
69.196.64.236,<->,39.147.215.5,0,0,1,64,1,64,1.393218000,0.0000
195.54.136.117,<->,92.27.219.31,0,0,1,56,1,56,1.393195000,0.0000
215.158.61.193,<->,136.25.188.40,0,0,1,781,1,781,1.392851000,0.0000
215.158.239.97,<->,207.190.46.182,1,64,0,0,1,64,1.392627000,0.0000
8.235.54.44,<->,8.228.219.242,0,0,1,50,1,50,1.392532000,0.0000
215.158.140.180,<->,111.151.106.202,1,56,0,0,1,56,1.392079000,0.0000
231.143.107.87,<->,136.25.188.226,0,0,1,107,1,107,1.391797000,0.0000
199.32.212.173,<->,136.25.188.175,0,0,1,56,1,56,1.391458000,0.0000
214.237.183.200,<->,0.195.210.46,0,0,1,56,1,56,1.391305000,0.0000
39.149.74.56,<->,0.48.111.58,1,50,0,0,1,50,1.391157000,0.0000
215.158.239.84,<->,196.88.163.81,1,56,0,0,1,56,1.391104000,0.0000
204.255.100.40,<->,39.17.249.238,0,0,1,108,1,108,1.391046000,0.0000
193.46.99.139,<->,111.147.173.47,0,0,1,129,1,129,1.390872000,0.0000
204.93.197.173,<->,100.92.12.131,0,0,1,52,1,52,1.390757000,0.0000
231.140.209.175,<->,215.158.239.69,0,0,1,64,1,64,1.390506000,0.0000
140.17.122.242,<->,80.42.230.174,0,0,1,50,1,50,1.390432000,0.0000
195.71.69.147,<->,136.25.188.176,0,0,1,50,1,50,1.390342000,0.0000
215.158.195.11,<->,111.150.207.194,1,56,0,0,1,56,1.390282000,0.0000
215.158.42.84,<->,133.178.226.246,0,0,1,56,1,56,1.390191000,0.0000
98.158.91.22,<->,8.182.248.147,0,0,1,50,1,50,1.390118000,0.0000
39.236.188.165,<->,0.48.111.58,1,50,0,0,1,50,1.390100000,0.0000
144.75.218.233,<->,138.127.230.52,1,169,0,0,1,169,1.389880000,0.0000
253.107.166.218,<->,139.163.1.154,0,0,1,50,1,50,1.389817000,0.0000
109.222.255.199,<->,97.4.17.33,1,50,0,0,1,50,1.389811000,0.0000
144.87.235.187,<->,80.47.23.44,1,68,0,0,1,68,1.389608000,0.0000
144.75.218.237,<->,96.45.188.119,1,84,0,0,1,84,1.389256000,0.0000
144.75.218.237,<->,97.6.59.193,1,194,0,0,1,194,1.389238000,0.0000
105.201.172.83,<->,100.93.171.75,0,0,1,90,1,90,1.389214000,0.0000
93.184.235.2,<->,39.38.178.11,0,0,1,52,1,52,1.389025000,0.0000
106.150.234.231,<->,92.27.27.185,0,0,1,213,1,213,1.388663000,0.0000
93.0.159.217,<->,92.27.27.151,0,0,1,133,1,133,1.388568000,0.0000
215.158.239.95,<->,196.94.114.231,1,56,0,0,1,56,1.388463000,0.0000
197.68.57.83,<->,39.167.39.74,0,0,1,64,1,64,1.388421000,0.0000
144.75.218.235,<->,138.127.224.19,1,366,0,0,1,366,1.388140000,0.0000
92.27.219.239,<->,77.49.51.18,1,293,0,0,1,293,1.387476000,0.0000
222.68.68.146,<->,144.95.111.109,1,71,0,0,1,71,1.386610000,0.0000
144.75.218.235,<->,138.127.231.185,1,366,0,0,1,366,1.386134000,0.0000
215.158.239.97,<->,196.106.26.214,1,602,0,0,1,602,1.386020000,0.0000
112.54.57.158,<->,39.135.54.44,0,0,1,108,1,108,1.385881000,0.0000
